date,merq_id,quantity,post_corax_adjustment
2024-08-27,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-08-28,cu:USD:0,16.207232190409727,0.0
2024-08-28,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-08-28,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-08-29,cu:USD:0,16.207232190409727,0.0
2024-08-29,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-08-29,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-08-30,cu:USD:0,16.207232190409727,0.0
2024-08-30,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-08-30,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-03,cu:USD:0,16.207232190409727,0.0
2024-09-03,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-03,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-04,cu:USD:0,16.207232190409727,0.0
2024-09-04,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-04,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-05,cu:USD:0,16.207232190409727,0.0
2024-09-05,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-05,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-06,cu:USD:0,16.207232190409727,0.0
2024-09-06,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-06,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-09,cu:USD:0,16.207232190409727,0.0
2024-09-09,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-09,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-10,cu:USD:0,16.207232190409727,0.0
2024-09-10,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-10,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-11,cu:USD:0,16.207232190409727,0.0
2024-09-11,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-11,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-12,cu:USD:0,16.207232190409727,0.0
2024-09-12,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-12,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-13,cu:USD:0,16.207232190409727,0.0
2024-09-13,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-13,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-16,cu:USD:0,16.207232190409727,0.0
2024-09-16,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-16,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-17,cu:USD:0,16.207232190409727,0.0
2024-09-17,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-17,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-18,cu:USD:0,16.207232190409727,0.0
2024-09-18,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-18,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-19,cu:USD:0,16.207232190409727,0.0
2024-09-19,el:LY6WH5-S:US:0,1.8365135626526603,0.0
2024-09-19,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-20,cu:USD:0,16.207232190409727,0.0
2024-09-20,el:LY6WH5-S:US:0,1.8421451459985567,0.0
2024-09-20,op|SPY|CALL|560.0|2024-09-20|OPRA|1,-1.8365135626526603,0.0
2024-09-23,cu:USD:0,19.232956241376677,0.0
2024-09-23,el:LY6WH5-S:US:0,1.8440034747245142,0.0
2024-09-23,op|SPY|CALL|585.0|2024-12-20|OPRA|1,-1.8440034747245138,0.0
2024-09-24,cu:USD:0,19.232956241376677,0.0
2024-09-24,el:LY6WH5-S:US:0,1.8440034747245142,0.0
2024-09-24,op|SPY|CALL|585.0|2024-12-20|OPRA|1,-1.8440034747245138,0.0
2024-09-25,cu:USD:0,19.232956241376677,0.0
2024-09-25,el:LY6WH5-S:US:0,1.8440034747245142,0.0
2024-09-25,op|SPY|CALL|585.0|2024-12-20|OPRA|1,-1.8440034747245138,0.0
2024-09-26,cu:USD:0,19.232956241376677,0.0
2024-09-26,el:LY6WH5-S:US:0,1.8440034747245142,0.0
2024-09-26,op|SPY|CALL|585.0|2024-12-20|OPRA|1,-1.8440034747245138,0.0
2024-09-27,cu:USD:0,19.232956241376677,0.0
2024-09-27,el:LY6WH5-S:US:0,1.8440034747245142,0.0
2024-09-27,op|SPY|CALL|585.0|2024-12-20|OPRA|1,-1.8440034747245138,0.0
2024-09-30,cu:USD:0,19.232956241376677,0.0
2024-09-30,el:LY6WH5-S:US:0,1.8440034747245142,0.0
2024-09-30,op|SPY|CALL|585.0|2024-12-20|OPRA|1,-1.8440034747245138,0.0
2024-10-01,cu:USD:0,19.232956241376677,0.0
2024-10-01,el:LY6WH5-S:US:0,1.8440034747245142,0.0
2024-10-01,op|SPY|CALL|585.0|2024-12-20|OPRA|1,-1.8440034747245138,0.0
